Date,Furnace_ID_0,Furnace_ID_1,Furnace_ID_2,Furnace_ID_3,Production_Output (tons),Energy_Consumption (kWh),Furnace_Temperature (°C),Annealing_Time (hrs),Downtime (hrs),Ambient_Temperature (°C),Recycled_Content (%),Energy_Rating,Maintenance_Flag,Glass_Thickness (mm),Production_Target (tons),Defects_Percentage (%),Melting_Time (hrs),Cooling_Energy (kWh),Maintenance_Flag_Encoded,Energy_Rating_Encoded,Shift_Afternoon,Shift_Morning,Shift_Night,Furnace_Type_Electric,Furnace_Type_Gas,Furnace_Type_Hybrid,Batch_Type_Borosilicate,Batch_Type_Lead,Batch_Type_Soda-lime,Fuel_Type_Electricity,Fuel_Type_Natural Gas
2023-01-12,1,0,0,0,39.62,1752.46,1484.2,3.22,2.615,20.2,46.0,B,No,4.17,45.37,3.42,19.8,564.19,0,2,False,True,False,True,False,False,False,False,True,True,False
2023-01-12,1,0,0,0,114.58,4194.91,1570.8,3.66,1.5,30.3,7.0,C,No,6.03,57.05,8.24,16.7,163.48,0,3,False,True,False,True,False,False,False,False,True,False,True
2023-01-12,0,1,1,0,124.75,2220.83,1655.5,1.04,2.528705263157895,38.0,51.0,B,No,11.02,174.05,3.4,22.2,182.79,0,2,False,False,True,False,True,False,False,True,False,True,False
2023-01-12,0,0,1,0,105.99,4618.67,1687.1,2.8,3.92,34.0,27.0,B,Yes,14.09,184.48,1.63,18.8,177.89,1,2,False,False,True,False,False,True,False,False,True,False,True
2023-01-12,0,0,1,0,108.9238947368421,4430.37,1518.6,1.61,1.26,35.4,71.0,A,Yes,4.9,69.98,9.28,13.3,501.65,1,1,False,True,False,False,True,False,False,False,True,False,True
2023-01-12,1,0,0,0,180.83,4234.7,1580.1,1.11,0.08,28.8,49.0,B,Yes,8.45,122.03,4.67,23.4,740.08,1,2,False,False,True,False,False,True,True,False,False,True,False
2023-01-12,0,1,1,1,34.54,2913.91,1694.7,1.49,2.02,26.2,58.0,C,Yes,11.33,131.24,2.37,21.8,445.63,1,3,False,False,True,True,False,False,False,True,False,False,True
2023-01-12,1,0,0,1,108.9238947368421,3478.5,1664.6,0.51,2.528705263157895,20.6,65.0,A,Yes,12.1,47.72,6.96,18.2,835.38,1,1,True,False,False,False,False,True,False,False,True,False,True
2023-01-12,1,0,0,1,159.21,4425.39,1571.0,1.5,4.53,26.5,30.0,C,No,12.7,102.87,2.69,22.8,859.81,0,3,False,False,True,False,False,True,False,False,True,False,True
2023-01-12,0,0,1,0,29.59,4876.62,1613.8,2.33,3.84,23.1,11.0,B,No,10.27,71.03,5.547957894736842,18.9,494.67,0,2,False,False,True,False,True,False,True,False,False,True,False
2023-01-12,0,1,1,0,107.78,558.61,1658.0,0.55,4.7,38.6,25.0,A,Yes,4.69,105.73,9.81,12.4,211.73,1,1,False,False,True,False,True,False,False,True,False,False,True
2023-01-12,1,0,1,0,141.21,3784.59,1694.7,3.72,1.67,30.9,47.0,C,Yes,5.82,165.7,6.74,13.5,865.69,1,3,True,False,False,False,True,False,False,True,False,False,True
2023-01-12,0,0,0,1,44.96,4475.34,1640.7,2.06,3.77,28.4,39.67263157894737,B,No,14.64,106.74,1.96,9.8,866.12,0,2,True,False,False,False,True,False,False,False,True,False,True
2023-01-12,1,0,0,1,90.81,2437.04,1463.4,3.53,1.31,25.1,71.0,A,Yes,6.97,54.09,9.3,20.3,443.22,1,1,False,True,False,False,False,True,True,False,False,False,True
2023-01-12,0,1,1,1,163.43,1395.8,1552.7,1.35,2.6,24.4,30.0,A,Yes,5.88,190.93,2.82,22.5,286.13,1,1,False,True,False,False,False,True,False,False,True,True,False
2023-01-13,0,1,0,0,187.87,3484.43,1641.7,3.63,1.65,27.40147368421053,57.0,C,No,4.21,178.97,0.75,23.6,517.59,0,3,False,False,True,True,False,False,False,True,False,True,False
2023-01-13,0,1,1,0,146.52,3558.52,1650.4,2.34,1.17,22.1,35.0,A,No,11.9,49.74,8.74,21.9,739.94,0,1,False,True,False,True,False,False,False,True,False,True,False
2023-01-13,0,0,1,0,139.38,4799.75,1571.3,1.39,2.95,36.9,65.0,A,No,8.609000000000002,84.02,8.35,15.9,155.29,0,1,True,False,False,False,True,False,True,False,False,True,False
2023-01-13,0,0,0,1,183.27,998.69,1569.3,2.33,2.528705263157895,17.0,11.0,B,Yes,6.95,163.8,43.4,16.9,222.94,1,2,False,True,False,True,False,False,False,True,False,False,True
2023-01-13,0,1,1,0,191.72,3707.36,1552.6,3.33,0.99,31.7,39.67263157894737,C,No,7.16,153.1,0.22,8.3,352.86,0,3,False,False,True,False,True,False,False,False,True,False,True
2023-01-13,0,1,1,1,113.10499999999999,2804.954147368421,1648.6,3.59,1.35,27.1,24.0,A,No,3.19,48.73,47.5,16.35,978.62,0,1,True,False,False,False,False,True,False,False,True,False,True
2023-01-13,0,0,0,1,187.94,1770.39,1408.6,2.06,0.17,38.5,12.0,B,Yes,3.68,53.08,6.4,13.8,787.62,1,2,False,False,True,True,False,False,False,True,False,True,False
2023-01-13,0,0,1,1,137.4,1371.69,1580.3,1.04,1.26,16.7,39.0,C,No,5.42,196.24,7.77,17.2,564.095,0,3,True,False,False,False,True,False,True,False,False,True,False
2023-01-13,0,1,0,0,86.45,1196.12,1487.2,1.91,2.528705263157895,27.5,2.0,C,No,12.93,152.49,4.76,12.0,333.59,0,3,True,False,False,True,False,False,False,False,True,False,True
2023-01-13,0,0,0,1,177.92,3520.26,1561.6,0.56,0.41,38.4,35.0,B,No,14.9,128.83,2.93,13.0,128.5,0,2,False,True,False,False,True,False,False,True,False,False,True
2023-01-13,1,0,0,1,148.6,4814.3,1549.255052631579,2.93,4.57,33.5,14.0,C,Yes,8.21,47.05,1.16,13.3,564.77,1,3,False,False,True,False,True,False,False,True,False,False,True
2023-01-13,1,0,0,0,108.9238947368421,3987.08,1577.1,2.91,2.9,33.2,39.67263157894737,A,Yes,2.06,94.27,7.45,17.6,578.67,1,1,True,False,False,True,False,False,True,False,False,False,True
2023-01-13,0,1,1,0,113.10499999999999,4969.5,1472.8,2.28,1.54,28.8,48.0,B,No,14.54,113.9384947368421,5.547957894736842,19.7,781.9,0,2,False,True,False,True,False,False,False,False,True,False,True
2023-01-13,0,0,1,0,164.73,2641.86,1661.3,1.27,1.46,20.6,39.67263157894737,B,No,5.3,187.99,8.24,14.5,395.61,0,2,False,True,False,True,False,False,True,False,False,True,False
2023-01-13,0,1,0,0,71.33,2804.954147368421,1487.2,3.52,2.26,39.9,67.0,A,No,4.0,199.3,9.71,19.5,147.91,0,1,True,False,False,False,False,True,False,False,True,False,True
2023-01-13,0,1,0,1,79.41,3108.25,1581.7,2.07,0.43,24.5,76.0,A,No,7.15,137.76,0.92,20.0,780.96,0,1,False,True,False,False,False,True,True,False,False,False,True
2023-01-13,0,0,1,0,113.10499999999999,4459.19,1461.7,2.33,2.12,23.6,39.0,A,No,5.68,176.75,7.07,13.2,758.99,0,1,True,False,False,False,True,False,False,False,True,True,False
2023-01-13,0,0,1,1,170.2,1775.92,1687.2,3.79,0.37,15.9,41.0,C,Yes,8.1,119.65,9.15,10.1,906.36,1,3,True,False,False,False,True,False,True,False,False,False,True
2023-01-13,1,0,0,1,61.06,799.49,1549.255052631579,0.6,2.528705263157895,21.5,73.0,B,Yes,8.0,116.245,3.34,19.6,553.66,1,2,False,True,False,True,False,False,False,False,True,True,False
2023-01-13,0,1,1,0,120.67,554.82,1673.0,2.35,1.13,34.9,26.0,C,No,13.64,54.9,3.75,12.1,283.68,0,3,True,False,False,False,True,False,False,True,False,True,False
2023-01-13,0,0,0,1,123.61,905.7,1488.8,1.32,2.83,27.5,29.0,C,Yes,13.45,135.52,2.24,12.2,292.14,1,3,True,False,False,True,False,False,True,False,False,True,False
2023-01-13,0,0,0,1,135.89,2127.58,1656.5,3.34,2.39,27.5,39.0,B,No,6.32,64.92,5.18,14.0,678.23,0,2,False,True,False,False,True,False,True,False,False,True,False
2023-01-13,0,0,1,1,70.29,4402.4,1440.8,1.21,0.4,17.3,78.0,C,Yes,8.69,97.66,2.02,17.3,215.01,1,3,False,True,False,False,False,True,True,False,False,True,False
2023-01-13,1,0,1,0,113.10499999999999,1235.35,1511.8,2.79,0.07,17.9,29.0,C,No,3.7,113.9384947368421,4.06,14.8,667.56,0,3,False,False,True,True,False,False,False,False,True,False,True
2023-01-14,0,0,1,0,108.9238947368421,4954.65,1442.0,3.3,3.47,34.5,10.0,C,Yes,8.7,158.31,9.29,9.5,564.095,1,3,False,False,True,True,False,False,True,False,False,True,False
2023-01-14,0,0,0,1,96.84,926.24,1508.5,3.35,3.02,19.2,44.0,B,Yes,14.16,144.41,8.82,14.3,837.61,1,2,True,False,False,False,True,False,False,True,False,False,True
2023-01-14,0,1,1,0,63.34,2804.954147368421,1552.7,1.28,1.95,19.2,0.0,A,Yes,8.57,162.39,1.42,19.6,189.65,1,1,True,False,False,False,True,False,False,False,True,True,False
2023-01-14,1,0,0,1,137.39,3184.94,1465.1,0.73,0.05,20.6,35.0,A,No,5.47,90.69,2.66,14.0,913.91,0,1,False,False,True,False,True,False,True,False,False,True,False
2023-01-14,0,0,1,0,44.38,2186.09,1579.1,3.5,3.76,21.9,79.0,A,Yes,8.609000000000002,39.43,1.78,13.1,339.56,1,1,False,False,True,False,True,False,False,False,True,False,True
2023-01-14,0,0,1,0,184.89,1312.62,1415.0,2.15,0.44,24.5,53.0,C,No,11.5,168.86,4.68,16.35,919.55,0,3,True,False,False,False,True,False,False,True,False,False,True
2023-01-14,0,0,1,1,142.76,3374.13,1549.255052631579,1.28,0.84,26.4,19.0,B,Yes,5.95,123.17,3.11,16.35,569.1,1,2,True,False,False,False,True,False,False,True,False,False,True
2023-01-14,0,1,0,1,108.9238947368421,4218.52,1591.4,3.75,4.28,19.0,15.0,C,Yes,8.609000000000002,159.95,9.23,11.0,730.03,1,3,False,True,False,False,True,False,False,True,False,True,False
2023-01-14,0,0,1,0,79.47,1428.35,1411.2,3.64,4.76,37.1,8.0,B,Yes,2.27,96.44,5.78,13.2,980.78,1,2,True,False,False,False,True,False,False,True,False,False,True
2023-01-14,1,0,0,0,146.04,3977.77,1626.5,2.3110736842105264,2.82,15.1,55.0,C,Yes,12.56,77.83,5.14,14.6,466.92,1,3,True,False,False,True,False,False,True,False,False,False,True
2023-01-14,0,0,0,1,70.04,3361.22,1529.7,1.6,4.39,15.7,18.0,A,No,2.47,187.35,0.03,15.7,762.09,0,1,False,False,True,False,False,True,False,True,False,True,False
2023-01-14,0,0,1,1,182.48,3499.21,1566.5,3.03,2.46,24.4,25.0,B,Yes,13.94,187.51,8.35,18.9,314.72,1,2,False,False,True,False,True,False,False,True,False,False,True
2023-01-14,0,1,1,0,48.54,2820.58,1595.0,2.99,0.12,27.40147368421053,76.0,A,No,11.11,120.81,1.3,14.8,748.21,0,1,False,False,True,True,False,False,True,False,False,False,True
2023-01-14,0,1,1,0,137.84,3617.46,1550.3,3.26,0.09,27.7,38.0,C,Yes,4.51,112.55,6.81,17.1,138.13,1,3,True,False,False,True,False,False,False,False,True,False,True
2023-01-14,0,0,1,1,103.86,3585.86,1434.2,1.8,4.31,30.5,75.0,B,Yes,5.69,113.9384947368421,1.25,17.0,766.29,1,2,False,False,True,True,False,False,False,True,False,False,True
2023-01-14,1,0,1,0,59.07,4779.36,1551.2,1.72,0.36,33.9,22.0,B,Yes,10.32,54.42,8.53,21.4,726.61,1,2,False,False,True,True,False,False,False,True,False,True,False
2023-01-14,0,1,1,1,108.9238947368421,738.84,1548.1,3.56,0.98,36.3,71.0,B,No,6.78,50.23,8.08,13.1,704.28,0,2,False,False,True,False,False,True,True,False,False,True,False
2023-01-14,0,0,1,0,26.05,1224.51,1608.3,1.88,1.36,38.9,15.0,C,Yes,13.54,152.53,6.07,8.3,813.36,1,3,False,False,True,False,False,True,False,True,False,False,True
2023-01-14,0,1,1,0,58.63,3172.99,1528.6,0.61,1.14,27.40147368421053,6.0,B,No,11.15,61.68,1.89,13.0,216.59,0,2,True,False,False,True,False,False,False,True,False,True,False
2023-01-14,0,1,0,1,170.08,4641.32,1410.5,3.1,3.0,23.3,23.0,B,No,8.609000000000002,126.89,4.78,12.4,906.36,0,2,True,False,False,False,True,False,False,True,False,True,False
2023-01-14,0,0,1,0,21.44,2534.73,1408.3,3.46,4.16,34.6,27.0,A,Yes,7.52,144.83,9.05,22.7,951.39,1,1,False,True,False,False,True,False,False,False,True,False,True
2023-01-14,0,1,0,1,84.95,3016.65,1444.4,0.73,1.93,19.6,62.0,C,No,6.37,76.1,7.17,9.1,357.21,0,3,True,False,False,True,False,False,False,False,True,True,False
2023-01-14,0,1,0,1,54.63,3350.49,1508.9,2.47,0.52,20.9,6.0,C,Yes,5.93,125.47,5.07,10.7,431.16,1,3,False,False,True,False,False,True,True,False,False,True,False
2023-01-14,0,0,1,1,164.95,4906.06,1648.6,2.3110736842105264,4.45,36.8,25.0,B,Yes,3.67,179.18,6.87,16.1,594.8,1,2,False,False,True,False,True,False,False,True,False,True,False
2023-01-15,0,0,0,1,53.2,1761.02,1460.2,3.82,1.87,27.3,28.0,C,No,14.06,51.55,7.71,19.2,492.77,0,3,False,True,False,True,False,False,False,False,True,True,False
2023-01-15,0,1,1,0,116.08,1932.07,1635.1,3.84,4.96,22.3,39.67263157894737,B,Yes,10.59,197.24,4.89,15.7,288.12,1,2,False,False,True,False,True,False,False,True,False,False,True
2023-01-15,0,1,1,0,70.37,1996.24,1528.3,2.3110736842105264,2.615,27.8,59.0,C,Yes,7.16,71.51,1.37,14.9,105.71,1,3,False,False,True,False,False,True,True,False,False,False,True
2023-01-15,0,1,1,1,77.29,893.12,1458.3,1.94,0.76,27.6,17.0,C,Yes,8.609000000000002,62.16,1.64,18.4,358.48,1,3,False,False,True,False,True,False,True,False,False,True,False
2023-01-15,0,1,0,0,130.64,2892.79,1696.4,2.08,1.15,26.3,5.0,A,No,13.18,61.98,9.19,11.1,133.66,0,1,False,True,False,True,False,False,False,False,True,False,True
2023-01-15,0,0,1,0,65.88,1209.85,1413.7,3.73,0.51,24.8,80.0,B,No,9.59,70.58,2.46,18.9,964.84,0,2,False,False,True,False,True,False,False,False,True,False,True
2023-01-15,0,0,1,0,193.05,2351.65,1480.7,3.56,2.2,34.4,17.0,B,Yes,11.4,115.92,5.547957894736842,9.4,271.17,1,2,False,False,True,False,True,False,False,True,False,False,True
2023-01-15,0,0,1,0,79.83,3349.91,1479.8,3.85,2.15,22.6,60.0,C,No,2.73,63.75,3.49,17.4,349.96,0,3,True,False,False,True,False,False,False,True,False,True,False
2023-01-15,0,0,0,1,97.66,4109.68,1555.0,2.77,1.49,35.2,24.0,C,Yes,5.4,113.9384947368421,1.75,21.7,718.99,1,3,False,False,True,False,True,False,True,False,False,True,False
2023-01-15,0,1,1,1,68.26,3076.14,1515.8,2.82,2.528705263157895,23.6,12.0,C,Yes,14.58,144.22,3.11,9.5,730.75,1,3,False,False,True,False,False,True,False,False,True,False,True
2023-01-15,0,1,1,0,108.9238947368421,3883.03,1523.4,0.89,4.16,18.4,72.0,A,No,11.77,152.7,8.28,24.0,907.51,0,1,False,True,False,False,True,False,False,False,True,True,False
2023-01-15,0,0,1,0,93.64,1126.69,1643.3,3.26,4.42,27.5,68.0,C,Yes,8.609000000000002,113.9384947368421,5.13,18.5,564.095,1,3,False,False,True,True,False,False,False,True,False,False,True
2023-01-15,0,0,0,1,23.17,2259.35,1669.4,2.33,4.61,29.6,9.0,A,Yes,11.88,88.48,2.7,9.6,128.83,1,1,False,False,True,True,False,False,True,False,False,False,True
2023-01-15,1,0,0,1,152.36,2866.45,1579.5,1.46,4.55,39.5,46.0,C,No,11.27,128.9,6.78,8.8,318.21,0,3,False,True,False,False,False,True,False,False,True,True,False
2023-01-15,1,0,1,0,132.98,1238.84,1532.5,2.96,3.62,28.2,39.67263157894737,C,No,10.55,30.97,3.46,13.9,134.77,0,3,False,False,True,False,False,True,False,True,False,True,False
2023-01-15,0,1,1,1,27.37,4105.48,1444.7,1.53,2.26,30.3,26.0,A,No,9.75,139.53,7.41,12.2,417.84,0,1,True,False,False,False,True,False,False,True,False,False,True
2023-01-15,0,1,1,0,119.73,2231.73,1413.7,2.47,1.84,18.5,53.0,A,No,13.65,194.68,2.27,22.6,329.03,0,1,True,False,False,False,False,True,True,False,False,True,False
2023-01-15,1,0,0,1,134.44,2318.08,1542.0,2.35,3.49,30.3,67.0,C,No,10.77,83.41,3.2,16.143526315789472,104.92,0,3,True,False,False,True,False,False,False,False,True,True,False
2023-01-15,0,1,0,0,168.31,3358.33,1543.8,2.0,2.528705263157895,21.5,37.0,A,No,4.15,158.93,8.55,8.5,554.9333684210526,0,1,False,False,True,False,True,False,False,False,True,False,True
2023-01-15,1,0,1,0,76.35,2539.21,1549.255052631579,3.6,0.06,17.0,17.0,A,No,7.43,147.93,4.48,16.35,521.81,0,1,False,True,False,False,True,False,True,False,False,True,False
2023-01-15,1,0,0,1,86.39,1412.4,1664.4,3.15,2.16,27.5,47.0,B,Yes,5.74,187.27,4.24,21.1,470.76,1,2,True,False,False,True,False,False,True,False,False,True,False
2023-01-15,0,1,0,0,168.57,4981.58,1686.9,1.45,1.98,32.0,9.0,A,Yes,9.27,125.58,3.18,11.8,761.17,1,1,False,True,False,True,False,False,False,False,True,False,True
2023-01-15,0,0,0,1,182.97,2170.54,1497.8,1.94,0.28,34.0,37.0,C,No,11.07,35.6,8.28,15.1,272.29,0,3,False,True,False,True,False,False,False,True,False,False,True
2023-01-15,0,1,0,0,181.13,3232.66,1527.1,0.83,1.96,28.1,69.0,B,Yes,10.44,54.68,7.48,16.143526315789472,288.28,1,2,True,False,False,False,True,False,False,True,False,False,True
2023-01-16,0,0,1,0,147.59,2249.18,1695.0,3.11,0.02,39.6,54.0,B,No,6.26,173.28,4.51,16.35,512.44,0,2,False,False,True,False,True,False,False,True,False,False,True
2023-01-16,0,0,1,0,30.68,2804.954147368421,1551.7,1.89,4.19,17.0,57.0,C,Yes,8.06,162.79,0.13,23.1,728.27,1,3,False,False,True,False,True,False,False,True,False,True,False
2023-01-16,0,0,1,0,164.07,4820.35,1532.3,3.15,4.89,16.6,42.0,B,Yes,8.88,31.08,4.44,16.4,1375.4,1,2,False,False,True,True,False,False,False,False,True,False,True
2023-01-16,0,1,0,0,67.09,2071.15,1515.1,3.92,1.93,39.6,63.0,C,Yes,10.03,181.19,2.45,22.6,733.88,1,3,False,True,False,False,True,False,False,False,True,False,True
2023-01-16,0,1,0,0,144.43,4016.79,1540.2,1.77,3.84,26.5,39.67263157894737,C,Yes,10.25,146.95,3.72,21.8,678.76,1,3,False,True,False,True,False,False,True,False,False,False,True
2023-01-16,0,0,0,1,113.10499999999999,3910.98,1633.0,2.23,2.76,32.6,12.0,B,Yes,8.92,124.22,9.74,23.3,576.86,1,2,True,False,False,False,True,False,False,True,False,False,True
2023-01-16,1,0,0,0,158.2,2549.99,1506.2,1.44,2.88,19.5,29.0,A,No,3.88,149.2,2.61,16.35,643.14,0,1,False,False,True,True,False,False,False,False,True,True,False
2023-01-16,0,1,1,0,178.15,4055.28,1545.2,3.98,3.57,20.2,64.0,C,Yes,5.58,33.26,4.37,20.4,292.57,1,3,False,True,False,False,True,False,True,False,False,False,True
2023-01-16,0,1,0,0,122.23,2206.44,1549.255052631579,3.25,0.71,24.4,29.0,B,No,3.1,98.93,8.99,22.1,989.83,0,2,False,False,True,True,False,False,False,False,True,True,False
2023-01-16,0,0,1,1,149.51,996.73,1425.8,1.13,0.93,24.7,72.0,B,Yes,3.3,104.68,2.01,20.9,981.22,1,2,False,False,True,False,False,True,True,False,False,True,False
2023-01-16,1,0,1,0,108.9238947368421,4925.23,1565.9,1.44,4.13,35.4,69.0,A,Yes,13.2,86.85,8.62,11.9,715.51,1,1,False,True,False,False,False,True,False,True,False,True,False
2023-01-16,0,1,0,0,108.9238947368421,4202.89,1479.8,3.77,4.11,36.3,45.0,B,No,11.64,145.42,7.64,10.4,243.11,0,2,False,True,False,False,False,True,False,True,False,False,True
2023-01-16,1,0,1,0,47.44,686.81,1485.8,3.29,3.56,20.3,61.0,B,No,7.22,80.67,3.32,20.2,428.85,0,2,False,True,False,True,False,False,False,True,False,False,True
2023-01-16,0,0,0,1,183.67,945.18,1425.3,3.0,0.12,38.7,39.0,B,Yes,11.16,88.2,8.47,19.0,192.71,1,2,False,True,False,False,True,False,False,False,True,False,True
2023-01-16,0,1,1,1,138.37,2911.17,1632.9,2.12,4.43,25.5,43.0,B,No,9.67,52.09,2.12,21.8,933.37,0,2,True,False,False,False,False,True,True,False,False,True,False
2023-01-16,0,1,0,0,53.63,4029.52,1593.1,2.71,4.72,22.9,79.0,C,Yes,4.87,72.65,5.54,17.4,635.42,1,3,False,False,True,True,False,False,False,True,False,False,True
2023-01-16,0,1,0,0,88.9,996.15,1491.6,3.09,1.69,22.4,74.0,A,Yes,4.03,158.66,9.2,21.4,715.9,1,1,False,False,True,False,False,True,True,False,False,False,True
2023-01-16,0,1,1,0,76.99,3214.63,1639.1,2.72,4.55,35.2,51.0,A,Yes,3.11,66.37,1.16,16.5,798.1,1,1,False,True,False,False,False,True,True,False,False,True,False
2023-01-16,0,1,1,0,183.06,1236.16,1642.7,0.66,4.98,21.8,26.0,C,Yes,6.15,86.16,3.35,8.0,271.97,1,3,False,False,True,True,False,False,False,False,True,True,False
2023-01-16,0,1,1,0,72.57,1826.24,1670.2,3.9,0.2,35.6,41.0,B,Yes,2.31,187.04,6.52,14.0,858.61,1,2,False,True,False,False,False,True,False,False,True,False,True
2023-01-16,0,1,0,1,93.79,4615.13,1564.9,2.52,2.528705263157895,27.9,76.0,C,No,2.86,53.14,2.94,22.1,515.45,0,3,False,False,True,True,False,False,True,False,False,True,False
2023-01-16,0,1,1,0,53.16,4073.89,1425.6,0.64,1.16,38.6,25.0,B,No,2.55,113.9384947368421,3.55,17.7,376.49,0,2,True,False,False,False,False,True,True,False,False,False,True
2023-01-16,1,0,0,0,128.28,1656.82,1579.4,2.51,2.47,35.3,40.0,A,No,7.73,121.12,1.91,16.8,554.9333684210526,0,1,False,False,True,True,False,False,False,True,False,True,False
2023-01-16,1,0,0,1,66.3,626.69,1408.4,1.99,0.21,16.5,80.0,C,Yes,2.56,49.76,2.09,15.7,249.72,1,3,False,False,True,True,False,False,True,False,False,False,True
2023-01-17,0,1,0,0,71.51,4114.92,1615.5,2.27,1.15,16.2,79.0,C,No,6.76,33.05,1.7,19.0,115.56,0,3,True,False,False,False,False,True,False,True,False,False,True
2023-01-17,0,1,0,0,187.15,1517.33,1584.7,3.29,2.528705263157895,36.2,39.0,B,Yes,6.54,144.26,3.2,22.7,891.33,1,2,False,False,True,False,True,False,True,False,False,True,False
2023-01-17,0,0,0,1,25.62,780.68,1543.1,3.37,3.78,36.2,71.0,A,No,12.0,59.68,6.04,12.7,811.49,0,1,False,True,False,False,False,True,True,False,False,False,True
2023-01-17,0,1,0,0,142.47,2767.7,1673.7,1.19,4.31,17.3,55.0,A,No,10.03,192.98,8.08,19.5,554.9333684210526,0,1,True,False,False,False,True,False,False,True,False,False,True
2023-01-17,0,0,1,1,77.35,3335.15,1405.7,2.29,2.528705263157895,20.9,12.0,A,No,3.65,196.44,0.35,18.0,985.56,0,1,True,False,False,False,False,True,False,False,True,True,False
2023-01-17,1,0,1,0,80.5,4587.0,1561.9,2.3110736842105264,1.07,27.5,6.0,C,No,3.01,83.57,5.98,14.9,594.55,0,3,True,False,False,False,False,True,False,True,False,True,False
2023-01-17,0,0,0,1,39.16,4043.05,1507.3,1.38,4.34,36.0,3.0,C,No,8.609000000000002,132.57,0.88,9.5,501.22,0,3,False,True,False,False,False,True,False,False,True,False,True
2023-01-17,1,0,0,0,50.31,2913.91,1613.5,2.33,2.74,27.40147368421053,35.0,A,Yes,14.2,91.34,4.17,11.5,826.93,1,1,True,False,False,False,False,True,True,False,False,True,False
2023-01-17,0,0,1,1,158.82,750.26,1632.3,0.96,2.528705263157895,22.2,62.0,B,Yes,11.94,192.28,7.59,21.2,468.88,1,2,True,False,False,True,False,False,False,True,False,False,True
2023-01-17,0,0,1,1,103.37,2804.954147368421,1562.7,0.63,3.05,27.4,41.0,B,No,4.81,122.49,7.29,22.4,564.0,0,2,True,False,False,False,True,False,False,True,False,False,True
2023-01-17,0,1,1,0,113.7,739.88,1484.5,0.71,3.16,18.2,58.0,A,Yes,4.0,113.9384947368421,3.38,22.7,564.095,1,1,False,False,True,False,True,False,True,False,False,True,False
2023-01-17,1,0,0,0,25.34,1897.08,1496.5,2.3110736842105264,4.88,21.6,67.0,C,No,12.29,36.7,4.05,12.7,260.28,0,3,False,True,False,False,False,True,False,False,True,True,False
2023-01-17,1,0,0,1,43.09,3305.0,1437.1,3.11,2.13,21.5,10.0,B,Yes,2.04,198.82,1.64,9.0,746.32,1,2,True,False,False,True,False,False,False,False,True,True,False
2023-01-17,0,0,1,1,117.04,2804.954147368421,1610.5,3.28,2.84,22.1,76.0,B,No,3.46,136.84,4.88,10.6,456.19,0,2,False,True,False,False,False,True,False,False,True,True,False
2023-01-17,0,1,0,0,175.31,1577.54,1410.0,3.5,3.61,39.8,39.67263157894737,C,Yes,6.97,117.69,3.46,16.2,239.93,1,3,True,False,False,True,False,False,True,False,False,True,False
2023-01-17,0,1,1,1,112.47,2252.04,1428.7,2.33,0.58,31.2,5.0,A,No,3.28,51.11,2.26,12.0,461.38,0,1,False,False,True,False,True,False,False,True,False,True,False
2023-01-17,0,0,1,1,156.54,4069.34,1632.4,2.32,3.62,32.0,80.0,C,No,11.04,76.09,6.98,22.4,494.14,0,3,False,True,False,True,False,False,False,True,False,True,False
2023-01-17,0,1,0,0,66.16,811.09,1550.3,1.45,2.528705263157895,27.8,42.0,B,Yes,8.57,97.3,6.3,13.9,994.66,1,2,False,False,True,True,False,False,True,False,False,False,True
2023-01-17,0,1,0,1,49.98,2430.48,1566.4,3.84,4.05,36.7,25.0,B,Yes,7.17,162.15,2.09,20.1,419.68,1,2,False,True,False,False,False,True,False,True,False,False,True
2023-01-17,0,1,1,1,110.35,4497.09,1535.9,3.59,2.61,22.1,1.0,C,No,5.64,115.17,5.13,17.0,308.3,0,3,False,False,True,False,False,True,False,False,True,True,False
2023-01-17,1,0,1,0,172.62,3422.2,1640.5,2.14,4.82,25.4,76.0,A,No,14.33,54.58,9.94,19.6,472.21,0,1,False,False,True,True,False,False,False,True,False,False,True
2023-01-17,0,1,0,1,186.51,913.57,1430.0,2.7,4.16,32.2,27.0,C,No,11.22,54.95,5.547957894736842,23.1,836.3,0,3,False,True,False,False,True,False,False,True,False,True,False
2023-01-17,0,1,0,1,122.9,3670.97,1432.3,0.73,0.33,30.2,37.0,A,Yes,11.29,80.14,1.35,16.35,792.57,1,1,True,False,False,False,False,True,False,True,False,True,False
2023-01-17,0,0,0,1,61.32,4304.15,1469.2,2.56,4.75,31.1,66.0,C,No,11.55,42.1,8.33,11.8,962.72,0,3,False,True,False,True,False,False,True,False,False,True,False
2023-01-18,0,1,0,1,168.46,4886.97,1503.6,2.15,1.82,19.3,30.0,B,Yes,9.81,88.36,5.547957894736842,17.6,949.63,1,2,False,False,True,False,False,True,False,False,True,True,False
2023-01-18,1,0,0,0,39.54,1821.39,1549.255052631579,1.4,2.21,32.0,45.0,A,No,8.16,168.66,2.59,16.9,312.66,0,1,False,True,False,True,False,False,False,False,True,False,True
2023-01-18,0,1,0,0,32.82,4899.38,1629.3,1.16,4.5,32.9,59.0,A,Yes,8.609000000000002,199.51,2.99,16.35,341.88,1,1,True,False,False,True,False,False,True,False,False,True,False
